Key,Context,Example,Source,en-us,ar-001,de-de,es-es,fr-fr,hi-in,id-id,it-it,ja-jp,ko-kr,pl-pl,pt-br,ru-ru,th-th,tr-tr,vi-vn,zh-cjv,zh-cn,zh-tw
Studio.LayeredClothingEditor.EditAndPreview.PromptNoCage,,,"Move, rotate and scale accessory within the bounding box to adjust fitting. Use preview to access fitting quality on different bodies and animations.","Move, rotate and scale accessory within the bounding box to adjust fitting. Use preview to access fitting quality on different bodies and animations.",حرِّك الإكسسوار وقم بتدويره وتغيير حجمه داخل مستطيل التحديد المحيط لضبط المقاس. استخدم المعاينة للوصول إلى جودة المقاس على الأجساد والرسوم المتحركة المختلفة.,"Verschiebe, drehe und skaliere Accessoires innerhalb der Begrenzungsbox, um die Passform anzupassen. Verwende die Vorschau, um die Qualität der Passform an verschiedenen Körpern und Animationen zu überprüfen.","Mueve, gira y escala accesorios dentro de la caja delimitadora para ajustar la instalación. Utiliza la vista previa para acceder a la calidad de ajuste en diferentes cuerpos y animaciones.","Déplacer, faire pivoter et mettre à l'échelle les accessoires à l'intérieur de la boîte de délimitation pour ajuster l'ajustement. Utiliser l'aperçu pour accéder à la qualité de l'ajustement sur différents corps et animations.","फ़िटिंग को एडजस्ट करने के लिए बाउंडिंग बॉक्स के अंदर ऐक्सेसरी को मूव, रोटेट और स्केल करें. अलग बॉडी और ऐनिमेशन पर फ़िटिंग क्वॉलिटी को ऐक्सेस करने के लिए प्रीव्यू का इस्तेमाल करें.","Gerakkan, putar, dan skalakan aksesori dalam boks pengikat untuk menyesuaikan pemasangannya. Gunakan preview untuk mengakses kualitas pemasangan di berbagai tubuh dan animasi.","Sposta, ruota e ridimensiona l'accessorio all'interno del riquadro di delimitazione per adattarlo. Usa l'anteprima per vedere il risultato su diversi corpi e animazioni.",フィッティングを調整するには、バウンディングボックス内のアクセサリを移動、回転、拡大/縮小します。さまざまなボディとアニメーションでフィッティングのクオリティにアクセスするには、プレビューを使用します。,"경계 상자 내에서 장신구를 이동, 회전 및 스케일해 맞춤을 조정합니다. 미리 보기를 사용해 다양한 체형 및 애니메이션의 맞춤 상태를 확인할 수 있습니다.","Przenoś, obracaj i skaluj akcesorium w ramach bryły brzegowej, aby uzyskać lepsze dopasowanie. Skorzystaj z podglądu, aby mieć dostęp do jakości dopasowania do różnych ciał i animacji.","Mova, gire e redimensione acessórios dentro da caixa delimitadora para fazer o ajustamento. Use a pré-visualização para acessar a qualidade de instalação em diferentes corpos e animações.",,"เคลื่อนย้าย, หมุน และปรับขนาดไอเท็มเสริมภายในกล่องรอบวัตถุเพื่อปรับเปลี่ยนการทดลองความพอดี ใช้การดูตัวอย่างในการเข้าถึงคุณภาพการทดลองความพอดีในร่างกายและแอนิเมชันอื่นๆ","Giydirmeyi ayarlamak için aksesuarı bağlı olduğu kutuda taşı, döndür ve ölçeklendir. Farklı vücut ve animasyonlardaki giydirme kalitelerine erişebilmek için ön izlemeyi kullan.","Di chuyển, xoay và đổi tỷ lệ phụ kiện trong khung viền để điều chỉnh mẫu thử. Sử dụng bản xem trước để xem chất lượng mẫu thử trên các cơ thể và hiệu ứng động khác nhau.",在边界框内移动、旋转并缩放配饰，调整适配度。你可以使用预览功能检查不同体型和动画的适配度。,在边界框内移动、旋转并缩放配饰，调整适配度。你可以使用预览功能检查不同体型和动画的适配度。,在週框方塊內移動、旋轉及縮放飾品，調整貼合度。您可以使用預覽功能檢查不同體型和動畫的貼合度。
Studio.LayeredClothingEditor.EditAndPreview.PromptCage,,,Adjust fitting by editing the cage mesh vertices. Use preview to access fitting quality with different options for bodies and animations.,Adjust fitting by editing the cage mesh vertices. Use preview to access fitting quality with different options for bodies and animations.,اضبط المقاس عن طريق تحرير نقاط الشبكة القفصية. استخدم المعاينة للوصول إلى جودة المقاس مع خيارات مختلفة للأجساد والرسوم المتحركة.,"Passe die Passform an, indem du die Eckpunkte des Cage-Meshes bearbeitest. Verwende die Vorschau, um die Qualität der Passform mit verschiedenen Optionen für Körper und Animationen zu überprüfen.",Define el ajuste editando los vértices de la malla de la jaula. Utiliza la vista previa para acceder a la calidad de ajuste con diferentes opciones para cuerpos y animaciones.,Ajuster l'ajustement en modifiant les points du maillage de la cage. Utiliser l'aperçu pour accéder à la qualité de l'ajustement avec différentes options pour les corps et les animations.,केज मेश के कोने एडिट करके फ़िटिंग एडजस्ट करें. बॉडी और ऐनिमेशन के लिए अलग विकल्पों के साथ फ़िटिंग क्वॉलिटी को ऐक्सेस करने के लिए प्रीव्यू का इस्तेमाल करें.,Sesuaikan pemasangan dengan mengedit titik sudut mesh cage. Gunakan preview untuk mengakses kualitas pemasangan dengan berbagai opsi tubuh dan animasi.,Modifica i vertici della cage mesh per adattarla. Usa l'anteprima per vedere il risultato con diverse opzioni per corpi e animazioni.,ケージメッシュの頂点を編集してフィッティングを調整します。プレビューを使用すると、ボディとアニメーションの異なるオプションでフィッティングのクオリティにアクセスできます。,케이지 메시 정점을 편집해 맞춤을 조정할 수 있습니다. 미리 보기를 사용해 체형 및 애니메이션에 대한 다양한 옵션으로 맞춤 상태를 확인할 수 있습니다.,"Uzyskaj lepsze dopasowanie, edytując wierzchołki siatki obramowania. Skorzystaj z podglądu, aby mieć dostęp do jakości dopasowania z różnymi opcjami dla poszczególnych ciał i animacji.",Ajuste o equipamento editando os vértices da malha em gaiola. Use a pré-visualização para acessar a qualidade de instalação com opções diferentes para corpos e animações.,,ปรับการทดลองความพอดีโดยการแก้ไขจุดยอดเมช cage ใช้การดูตัวอย่างเพื่อเข้าถึงคุณภาพการทดลองความพอดี พร้อมด้วยตัวเลือกอื่นสำหรับร่างกายและแอนิเมชันต่างๆ,Giydirmeyi ayarlamak için kafes mesh yapısı köşelerini düzenle. Vücut ve animasyonlar için farklı seçeneklere sahip giydirme kalitelerine erişebilmek için ön izlemeyi kullan.,Điều chỉnh mẫu thử bằng cách chỉnh sửa các đỉnh trong mesh khung. Sử dụng bản xem trước để xem chất lượng mẫu thử với các tùy chọn khác nhau cho cơ thể và hiệu ứng động.,编辑围笼网格顶点即可调整适配度。你可以使用预览功能检查不同体型和动画的适配度。,编辑围笼网格顶点即可调整适配度。你可以使用预览功能检查不同体型和动画的适配度。,編輯圍籠網格頂點即可調整貼合度。您可以使用預覽功能檢查不同體型和動畫的貼合度。
Studio.LayeredClothingEditor.ClothesHelper.CreateAccessory,,,CreateAccessory,CreateAccessory,إنشاء إكسسوار,CreateAccessory,CreateAccessory,CreateAccessory,CreateAccessory,CreateAccessory,CreateAccessory,CreateAccessory,CreateAccessory,CreateAccessory,CreateAccessory,,CreateAccessory,Aksesuar oluştur,Tạo Phụ Kiện,CreateAccessory,CreateAccessory,CreateAccessory
Studio.LayeredClothingEditor.ClothesHelper.CreateAccessoryTooltip,,,Create Accessory from Imported Model,Create Accessory from Imported Model,إنشاء إكسسوار من نموذج مستورد,Accessoire aus importiertem Modell erstellen,Crear accesorio a partir del modelo importado,Créer un accessoire à partir d'un modèle importé,इंपोर्टेड मॉडल से ऐक्सेसरी क्रिएट करें,Buat Aksesori dari Model yang Diimpor,Crea accessorio dal modello importato,インポートされたモデルからアクセサリを作成,가져온 모델로부터 장신구 만들기,Tworzenie akcesorium z zaimportowanego modelu,Criar acessório a partir do modelo importado,,สร้างไอเท็มเสริมจากโมดลที่นำเข้า,İçe aktarılan modelden aksesuar oluştur,Tạo Phụ Kiện từ Mô Hình Đã Nhập,从导入模型创建配饰,从导入模型创建配饰,從匯入模型建立飾品
Studio.LayeredClothingEditor.ClothesHelper.BulkCreateAccessories,,,Bulk Create Accessories,Bulk Create Accessories,إنشاء إكسسوارات مجمعة,Accessoires in Massen erstellen,Crear accesorios en masa,Créer un accessoire en série,बल्क में ऐक्सेसरीज़ क्रिएट करें,Buat Massal Aksesori,Bulk Crea Accessori,アクセサリの一括作成,장신구 일괄 제작,Tworzenie zbiorcze akcesoriów,Criar acessórios em massa,,สร้างไอเท็มเสริมจำนวนมาก,Çok sayıda aksesuar oluştur,Tạo Phụ Kiện Với Số Lượng Lớn,批量创建配饰,批量创建配饰,大量建立飾品
Studio.LayeredClothingEditor.ClothesHelper.BulkCreateAccessoriesTooltip,,,Bulk Create Accessories from Imported Model,Bulk Create Accessories from Imported Model,إنشاء إكسسورات مجمعة من نموذج مستورد,Accessoires aus einem importierten Modell in Massen erstellen,Crea accesorios en masa desde el modelo importado,Créer des accessoires en série à partir d'un modèle importé,इंंपोर्टेड मॉडल से बल्क में ऐक्सेसरीज़ क्रिएट करें,Buat Massal Aksesori dari Model yang Diimpor,Bulk Crea accessori dal modello importato,インポートされたモデルからアクセサリを一括作成,가져온 모델로부터 장신구 일괄 제작,Tworzenie zbiorcze akcesoriów z zaimportowanego modelu,Criar acessórios em massa a partir do modelo importado,,สร้างไอเท็มเสริมจำนวนมากจากโมเดลที่นำเข้า,İçe aktarılan modelden çok sayıda aksesuar oluştur,Tạo Phụ Kiện Với Số Lượng Lớn từ Mô Hình Đã Nhập,从导入模型批量创建配饰,从导入模型批量创建配饰,從匯入模型大量建立飾品
Studio.LayeredClothingEditor.AssetType.RightFoot,,,Right Foot,Right Foot,,Rechter Fuß,Pie derecho,Pied droit,दायाँ पैर,Kaki Kanan,Piede destro,右足,오른발,Prawa stopa,Pé direito,,เท้าขวา,Sağ Ayak,Chân phải,,,右腳
Studio.LayeredClothingEditor.Generate.InvalidBounds,,,Item is not within the acceptable bounds for moderation. Please scale/position the item till it fits into the blue bounding box.,Item is not within the acceptable bounds for moderation. Please scale/position the item till it fits into the blue bounding box.,,"Der Artikel ist zu groß für die Moderation. Bitte skaliere/positioniere den Artikel so, dass er in den blauen Rahmen passt.",El objeto no está dentro de los límites aceptables para la moderación. Escala o coloca el objeto hasta que encaje en la caja de límites azul.,L'item n'est pas dans les limites acceptables pour la modération. Mettre à l'échelle/positionner l'item jusqu'à ce qu'il entre dans la boîte avec délimitation bleue.,"आइटम, मॉडरेशन के लिए स्वीकार की जाने वाली सीमा के अंदर नहीं है. कृपया आइटम को तब तक स्केल/पोज़ीशन करें जब तक कि वह नीले बाउंडिंग बॉक्स में फ़िट न हो जाए.",Item tidak berada dalam batas yang dapat diterima untuk moderasi. Ubah skala/posisikan item hingga pas dengan boks pembatas biru.,L'elemento non rientra nei limiti accettabili per la moderazione. Si prega di ridimensionare/posizionare l'elemento in modo che entri nel riquadro di delimitazione blu.,,항목이 모더레이션에서 허용하는 범위를 벗어났습니다. 해당 항목이 파란색 경계 상자에 들어맞을 때까지 스케일하거나 위치를 지정하세요.,"Przedmiot nie mieści się w dopuszczalnym obszarze moderacji. Zmień rozmiar i położenie przedmiotu, aby zmieścił się w niebieskiej ramce.",O item não está dentro dos limites aceitáveis para moderação. Por favor dimensione/posicione o item até que ele se encaixa na caixa de delimitação azul.,,ไอเท็มไม่อยู่ในขอบเขตที่ยอมรับได้ของการกลั่นกรอง โปรดปรับขนาด/วางตำแหน่งไอเท็มจนกว่าจะพอดีกับกรอบสีฟ้า,"Öğe, denetim için kabul edilebilir sınırlar içinde değil. Lütfen öğeyi mavi sınır kutusuna sığacak şekilde ölçeklendir/konumlandır.",Vật phẩm không nằm trong ranh giới kiểm duyệt. Vui lòng thay đổi kích thước/vị trí để vật phẩm nằm gọn trong ô có viền xanh.,,,此道具不在可接受的範圍內，無法進行調整。請縮放道具或調整位置，直到出現在藍色邊框中為止。
Studio.LayeredClothingEditor.Editor.BringMannequinToView,,,Bring Mannequin To View,Bring Mannequin To View,,Mannequin anzeigen,Traer Maniquí a la vista,Apporter mannequin dans Voir,पुतले (मैनेक्वीन) को व्यू में लाएँ,Tempatkan Maneken Agar Terlihat,Porta manichino da visualizzare,マネキンを持ってきて表示,마네킹을 가져와서 보기,Przenieś manekina do widoku,Trazer manequim para a visualização,,แสดงหุ่นในมุมมอง,Mankeni Görüntülemeye Getir,Đưa người nộm vào chế độ xem,,,將人體模型帶到檢視
Studio.LayeredClothingEditor.ClothesHelper.IncorrectTypeError,,,The creation of the following accessories was skipped because of incorrect object type. Please select imported models,The creation of the following accessories was skipped because of incorrect object type. Please select imported models,,"Die Erstellung der folgenden Accessoires wurde übersprungen, weil die falsche Objektart angegeben wurde. Bitte wähle importierte Modelle aus.",Se omitió la creación de los siguientes accesorios debido al tipo de objeto incorrecto. Selecciona los modelos importados,La création des accessoires suivants a été ignorée en raison du type d'objet incorrect. Sélectionner les modèles importés,इन ऐक्सेसरीज़ का क्रिएशन गलत ऑब्जेक्ट टाइप की वजह से छोड़ दिया गया था. कृपया इंपोर्ट किए गए मॉडल चुनें,Pembuatan aksesori berikut dilewatkan karena tipe objek salah. Pilih model yang diimpor,La creazione dei seguenti accessori è stata saltata a causa del tipo di oggetto non corretto. Si prega di selezionare i modelli importati,,잘못된 개체 유형으로 인해 다음 장신구 제작을 건너뛰었습니다. 가져온 모델을 선택하세요.,Pominięto tworzenie następujących akcesoriów z powodu nieprawidłowego typu obiektu. Wybierz zaimportowane modele,A criação dos seguintes acessórios foi ignorada porque o tipo de objeto é incorreto. Selecione modelos importados,,ข้ามการสร้างไอเท็มเสริมต่อไปนี้ไปแล้ว เนื่องจากประเภทวัตถุไม่ถูกต้อง โปรดเลือกโมเดลที่นำเข้า,Yanlış nesne türü nedeniyle aşağıdaki aksesuarların yaratımı atlandı. Lütfen içe aktarılan modelleri seç,Tiến trình tạo các phụ kiện sau đã bị bỏ qua do loại đối tượng không hợp lệ. Vui lòng chọn các mô hình đã nhập,,,由於物件類型不正確，系統已略過建立以下飾品。請選擇匯入的模型
Studio.LayeredClothingEditor.AssetType.LeftGrip,,,Left Grip,Left Grip,,Linker Griff,Agarre izquierdo,Poignée gauche,बायाँ ग्रिप,Grip Kiri,Impugnatura sinistra,,왼쪽 그립,Lewy uchwyt,Alça esquerda,,มือซ้าย,Sol Kavrama,Tay cầm trái,,,左握把
Studio.LayeredClothingEditor.Preview.PanelBlockerAddItemWithEscape,,,"Add a MeshPart, Accessory, Model, Animation, or Folder from the Explorer. Click here or press Escape to resume editing.","Add a MeshPart, Accessory, Model, Animation, or Folder from the Explorer. Click here or press Escape to resume editing.",,"Füge ein MeshPart, Accessoire, Modell, eine Animation oder einen Ordner aus dem Explorer hinzu. Klick hier oder drücke die Escape-Taste, um mit der Bearbeitung fortzufahren.","Añade un MeshPart, Accesorio, Modelo, Animación o Carpeta del Explorador. Haz clic aquí o presiona Escape para continuar editando.","Ajouter un MeshPart, accessoire, modèle, animation ou dossier depuis Explorer. Clique ici ou appuie sur Esc. pour reprendre l'édition.","एक्सप्लोरर से MeshPart, ऐक्सेसरी, मॉडल, ऐनिमेशन या फ़ोल्डर जोड़ें. एडिट फिर से शुरू करने के लिए, यहाँ क्लिक करें या इस्केप दबाएँ.","Tambahkan MeshPart, Aksesori, Model, Animasi, atau Folder dari Eksplorer. Klik di sini atau tekan Escape untuk melanjutkan pengeditan.","Aggiungi MeshPart, Accessorio, Modello, Animazione o Cartella da Explorer. Fai clic qui o premi Esc per continuare a modificare.",,"탐색기에서 MeshPart, 장신구, 모델, 애니메이션, 폴더를 추가하세요. 편집을 계속하려면 여기를 클릭하거나 Esc 키를 누르세요.","Dodaj obiekt MeshPart, akcesorium, model, animację lub folder z Eksploratora. Kliknij tutaj lub naciśnij klawisz Escape, aby wznowić edytowanie.","Adicione uma MeshPart, acessório, modelo, animação ou pasta a partir do Explorador. Clique aqui ou pressione Esc para continuar a edição.",,"เพิ่ม MeshPart, ไอเท็มเสริม, โมเดล, แอนิเมชัน หรือโฟลเดอร์จากหน้าต่าง Explorer คลิกที่นี่หรือกด Escape เพื่อแก้ไขต่อ","Kâşif'ten bir MeshPart, Aksesuar, Model, Animasyon veya Klasör ekle. Düzenlemeye devam etmek için buraya tıkla veya Escape tuşuna bas.","Thêm MeshPart, Phụ kiện, Mô hình, Hiệu ứng động hoặc Thư mục từ Trình khám phá. Nhấp vào đây hoặc nhấn Thoát để tiếp tục chỉnh sửa.",,,從檔案總管新增 MeshPart、飾品、模型、動畫或資料夾。按一下此處或按下 Esc 鍵以繼續編輯。
Studio.LayeredClothingEditor.Generate.LegacyConversionDialog,,,"The Legacy Accessory format does not support SurfaceAppearance. To continue with this format, the color map will be assigned as its texture (textureId).","The Legacy Accessory format does not support SurfaceAppearance. To continue with this format, the color map will be assigned as its texture (textureId).",,"Das Format Legacy-Accessoire unterstützt SurfaceAppearance nicht. Um mit diesem Format fortzufahren, wird die Farbkarte als Textur (textureId) zugewiesen.","El formato Accesorio heredado no soporta SuperfaceAppearance. Para continuar con este formato, el mapa de color se asignará como su textura (textureId).","Le format de l'accessoire hérité ne supporte pas SurfaceAppearance. Pour continuer avec ce format, la carte des couleurs sera assignée comme sa texture (textureId).","लेगसी ऐक्सेसरी फ़ॉर्मेट SurfaceAppearance को सपोर्ट नहीं करता है. इस फ़ॉर्मेट को जारी रखने के लिए, कलर मैप को इसके टेक्स्चर (textureId) के रूप में असाइन किया जाएगा.","Format Aksesori Warisan tidak mendukung SurfaceAppearance. Untuk melanjutkan dengan format ini, peta warna akan ditetapkan sebagai teksturnya (textureId).","Il formato degli accessori ereditati non supporta SurfaceAppearance. Per continuare con questo formato, la mappa dei colori sarà contraddistinta con la sua struttura (textureId).",,레거시 장신구 형식은 SurfaceAppearance를 지원하지 않습니다. 이 형식으로 계속 진행하기 위해 컬러 맵이 텍스처(textureId)로 할당됩니다.,"Przestarzały format akcesoriów nie obsługuje obiektów SurfaceAppearance. Aby użyć tego formatu, mapa kolorów zostanie przypisana jako jego tekstura (textureId).","O formato de acessório legado não suporta SurfaceAppearance. Para continuar com este formato, o mapa de cores será atribuído como sua textura (textureId).",,รูปแบบไอเท็มเสริมรุ่นเก่าไม่รองรับ SurfaceAppearance หากต้องการใช้รูปแบบนี้ต่อ จะมีการกำหนดแผนที่สีเป็นพื้นผิว (textureId),"SurfaceAppearance, eski Aksesuar formatında desteklenmiyor. Bu formatla devam etmek için renk haritası doku (textureId) olarak atanacaktır.","Định dạng Phụ kiện không dùng nữa không hỗ trợ SurfaceAppearance. Để tiếp tục sử dụng định dạng này, bản đồ màu sẽ được chỉ định làm kết cấu (textureId) của phụ kiện.",,,舊版本飾品格式不支援 SurfaceAppearance。若要繼續使用此格式，色彩圖將被指定為其紋理 (textureId)。
Studio.LayeredClothingEditor.Generate.InvalidBoundsUGC,,,This item will fail UGC Validation when uploading to the marketplace due to not properly fitting into the required bounds. Please scale/position the item till it fits into the blue bounding box.,This item will fail UGC Validation when uploading to the marketplace due to not properly fitting into the required bounds. Please scale/position the item till it fits into the blue bounding box.,,"Dieser Artikel wird beim Hochladen auf den Marktplatz die UGC-Validierung nicht bestehen, da er nicht richtig in den erforderlichen Rahmen passt. Bitte skaliere/positioniere den Artikel so, dass er in den blauen Rahmen passt.",Este objeto no pasará la validación UGC al cargarse al Mercado debido a que no encaja correctamente en los límites requeridos. Escala o coloca el objeto hasta que encaje en la caja de límite azul.,Cet article échouera à la validation UGC lors de son téléchargement sur Marketplace car il ne s'inscrit pas correctement dans les limites requises. Mettre à l'échelle/positionner l'article jusqu'à ce qu'il s'insère dans la boîte de délimitation bleue.,ज़रूरी सीमाओं में ठीक से फ़िटिंग नहीं होने के कारण मार्केटप्लेस पर अपलोड करते समय यह आइटम UGC (यूज़र जेनरेटेड कॉन्टेंट) वैलिडेशन में फ़ेल हो जाएगा. कृपया आइटम को तब तक स्केल/पोजिशन करें जब तक कि यह नीले बाउंडिंग बॉक्स में फ़िट न हो जाए.,Item ini akan gagal Validasi UGC saat di-upload ke marketplace karena tidak pas dengan batas yang disyaratkan. Ubah skala/posisikan item hingga pas dengan boks pembatas biru.,Questo articolo non supererà la convalida UGC durante il caricamento sul Marketplace a causa del mancato rispetto dei limiti richiesti. Ridimensiona o posiziona l'oggetto finché non rientra nel riquadro di delimitazione blu.,,본 항목은 요구되는 범위에 맞지 않아 마켓플레이스 업로드 시 UGC 유효성 검사를 통과할 수 없습니다. 해당 항목이 파란색 경계 상자에 맞춰질 때까지 스케일하거나 위치를 지정하세요.,"Ten przedmiot nie przejdzie walidacji TGU podczas przesyłania na rynek, ponieważ nie mieści się w wymaganym obszarze. Zmień rozmiar i położenie przedmiotu, aby zmieścił się w niebieskiej ramce.",Este item irá falhar na validação CGU ao enviá-lo para o mercado devido ao fato de não se encaixar nos limites necessários. Dimensione/posicione o item até que ele se encaixa na caixa delimitadora azul.,,ไอเท็มนี้จะไม่ผ่านการตรวจสอบความถูกต้องของเนื้อหาที่สร้างโดยผู้ใช้เมื่ออัปโหลดไปยังตลาด เนื่องจากไม่พอดีกับขอบเขตที่กำหนด โปรดปรับขนาด/วางตำแหน่งไอเท็มจนกว่าจะพอดีกับกรอบสีฟ้า,"Bu öğe, gerekli sınırlara tam olarak uymadığı için pazar yerine yüklenirken UGC Doğrulaması başarısız olacaktır. Lütfen öğeyi mavi sınır kutusuna sığacak şekilde ölçeklendir/konumlandır.",Vật phẩm này sẽ không qua được quy trình xác thực UGC khi tải lên chợ do không nằm gọn trong ranh giới quy định. Vui lòng thay đổi kích thước/vị trí để vật phẩm nằm gọn trong ô có viền xanh.,,,由於未正確顯示於要求的範圍中，此道具在上傳至市集時將無法通過 UGC 驗證。請縮放或調整道具位置，直到出現在藍色邊框中為止。
Studio.LayeredClothingEditor.ScaleType.ProportionsSlender,,,Realistic Slender,Realistic Slender,,Realistisch schlank,Delgado realista,Slender réaliste,रियल जैसा पतला,Ramping Realistis,Snello Realistico,リアル（細身）,현실적 날씬 버전,Realistyczny smukły,Realista magro,,ผอมเพรียวสมจริง,Gerçekçi İnce,Mảnh khảnh thực tế,,,逼真纖細
Studio.LayeredClothingEditor.Opacity.Cage,,,Cage Opacity,Cage Opacity,,Cage-Deckkraft,Opacidad de la jaula,Opacité de la cage,केज ओपैसिटी,Opasitas Cage,Opacità gabbia,ケージの不透明度,케이지 불투명도,Nieprzezroczystość obramowania,Opacidade da gaiola,,ความทึบของ Cage,Kafes Saydamlığı,Độ mờ của lồng,,,圍籠透明度
Studio.LayeredClothingEditor.Flow.GenerateMeshPartAcc,,,Generate MeshPart Accessory,Generate MeshPart Accessory,,MeshPart-Accessoire generieren,Generar accesorio MeshPart,Générer le MeshPart Accessory,MeshPart की ऐक्सेसरी जेनरेट करें,Buat Aksesori MeshPart,Genera accessorio MeshPart,MeshPart アクセサリを生成,MeshPart 장신구 생성,Wygeneruj akcesorium MeshPart,Gerar acessório MeshPart,,สร้างไอเท็มเสริม MeshPart,MeshPart Aksesuarı Oluştur,Tạo phụ kiện MeshPart,,,產生 MeshPart 飾品
Studio.LayeredClothingEditor.Dialog.Continue,,,Continue,Continue,,Weiter,Continuar,Continue,जारी रखें,Lanjutkan,Continua,続ける,계속,Dalej,Continuar,,ดำเนินการต่อ,Devam,Tiếp tục,,,繼續
Studio.LayeredClothingEditor.Preview.FocusCamera,,,Focus camera on Mannequin,Focus camera on Mannequin,,Kamera auf Mannequin fokussieren,Enfocar cámara en Maniquí,Mettre la caméra au point sur le mannequin,पुतले (मैनेक्वीन) पर कैमरा फ़ोकस करें,Fokuskan kamera pada Maneken,Focalizza la fotocamera sul manichino,マネキンにカメラをフォーカス,마네킹에 카메라 초점 맞추기,Ustaw kamerę na manekinie,Focar câmera no manequim,,โฟกัสกล้องไปที่หุ่น,Kamerayı Manken'e odakla,Lấy nét camera vào người nộm,,,將攝影機對準人體模型
Studio.LayeredClothingEditor.Preview.Tooltip,,,Click to wear item in Accessory Fitting Tool Preview!,Click to wear item in Accessory Fitting Tool Preview!,,"Klicke, um den Artikel im Accessoire-Anpassungs-Tool anzuprobieren!",Haz clic para usar el objeto en la vista previa de la herramienta Ajuste de accesorios.,Clique pour mettre l'article dans la prévisulation de l'outil d'adaptation des accessoires !,ऐक्सेसरी फ़िटिंग टूल प्रीव्यू में आइटम पहनने के लिए क्लिक करें!,Klik untuk memakai item di Preview Alat Pemasangan Aksesori.,Clicca per indossare l'articolo nell'anteprima dello Strumento di montaggio degli accessori!,クリックして、アクセサリ試着ツールのプレビューでアイテムを装備！,장신구 조정 도구 미리 보기에서 아이템을 클릭해 장착하세요!,"Kliknij, aby założyć przedmiot w podglądzie narzędzia do przymierzania akcesoriów.",Clique para usar o item na visualização de ferramentas de ajuste de acessórios!,,คลิกเพื่อสวมใส่ไอเท็มในตัวอย่างเครื่องมือทดลองความพอดีของไอเท็มเสริม,Aksesuar Uygunluk Aracı Ön İzlemesinde öğeyi giymek için tıkla!,Nhấp để mặc vật phẩm trong chế độ Xem trước của Công cụ hiệu chỉnh phụ kiện!,,,按一下以在飾品調整工具預覽中穿戴道具！
Studio.LayeredClothingEditor.AssetType.Eyelashes,,,Eyelashes,Eyelashes,,Wimpern,Pestañas,Cils,आइलैशेज़,Bulu mata,Ciglia,まつげ,속눈썹,Rzęsy,Cílios,,ขนตา,Kirpikler,Lông mi,,,睫毛
Studio.LayeredClothingEditor.ScaleType.ProportionsNormal,,,Realistic Normal,Realistic Normal,,Realistisch normal,Normal realista,Normal réaliste,रियल जैसा नॉर्मल,Normal Realistis,Normale Realistico,リアル（標準）,현실적 일반 버전,Realistyczny normalny,Realista normal,,ปกติสมจริง,Gerçekçi Normal,Bình thường thực tế,,,逼真正常
Studio.LayeredClothingEditor.Flow.GenerateLegacyAcc,,,Generate Legacy Accessory,Generate Legacy Accessory,,Legacy-Accessoire generieren,Generar accesorio heredado,Générer le Legacy Accessory,लेगसी ऐक्सेसरी जेनरेट करें,Buat Aksesori Warisan,Genera accessorio ereditato,旧型アクセサリを作成,레거시 장신구 생성,Wygeneruj akcesorium przestarzałego typu,Gerar acessório legado,,สร้างไอเท็มเสริมรุ่นเก่า,Eski Aksesuar Oluştur,Tạo phụ kiện không dùng nữa,,,產生舊版本飾品
Studio.LayeredClothingEditor.Generate.Tooltip,,,Generate the final accessory item with all of your edits.,Generate the final accessory item with all of your edits.,,Erstelle das endgültige Accessoire mit all deinen Änderungen.,Genera el accesorio final con todas tus ediciones.,Crée l'accessoire final avec toutes tes modifications.,अपने सभी एडिट्स के साथ फ़ाइनल ऐक्सेसरी आइटम जेनरेट करें.,Buat item aksesori akhir dengan semua pengeditanmu.,Genera l'articolo finale con tutte le tue modifiche.,すべての編集で最終的なアクセサリアイテムを生成します。,모든 편집 내용을 반영해 장신구 아이템 최종본을 생성하세요.,Wygeneruj ostateczną wersję akcesorium ze wszystkimi zmianami.,Gere o acessório final com todas as suas edições.,,สร้างไอเท็มเสริมขั้นสุดท้ายที่มีการแก้ไขทั้งหมดของคุณ,Tüm düzenlemelerini içeren son aksesuar öğesini oluştur.,Tạo phụ kiện cuối cùng theo tất cả thông tin bạn đã chỉnh sửa.,,,使用所有編輯內容，產生最終飾品道具。
Studio.LayeredClothingEditor.AssetType.Eyebrows,,,Eyebrows,Eyebrows,,Augenbrauen,Cejas,Sourcils,आइब्रो,Alis,Sopracciglia,まゆげ,눈썹,Brwi,Sobrancelhas,,คิ้ว,Kaşlar,Lông mày,,,眉毛
