Key,Context,Source,en-us
Studio.App.PlaceVersionHistory.BetaFeatureTitle,,Place Version History in Studio,Place Version History in Studio
Studio.App.PlaceVersionHistory.BetaFeatureDescription,,Enable developers to revert versions in Roblox Studio and provide downloadable history of all versions of a place.,Enable developers to revert versions in Roblox Studio and provide downloadable history of all versions of a place.
Studio.App.PlaceVersionHistoryDialog.Title1,Title of dialog to view history for a place. Example: MyPlaceName - Version History,%1 - Version History,%1 - Version History
Studio.App.InsertObjectUtils.CannotBeChildOf,,%s cannot be a child of %s,%s cannot be a child of %s
Studio.App.ScriptTextEditor.FilterText,,  Type to filter functions. Tab or Enter to go to selected function,  Type to filter functions. Tab or Enter to go to selected function
Studio.App.GenericResourceController.RemovingGameAsset,,Removing game asset(s),Removing game asset(s)
Studio.App.VideoControl.RecordingStarted,,Video recording started,Video recording started
Studio.App.VideoControl.RecordingStopped,,Video recording stopped,Video recording stopped
Studio.App.AssetManagerService.InvalidArgumentExceptionArg1,,Exception while converting string to id: %1,Exception while converting string to id: %1
Studio.App.AssetManagerService.ReturnedIdMalformed,,Id returned for mesh part is malformed,Id returned for mesh part is malformed
Studio.App.RobloxMainWindow.UnableToSave,,Unable To Save,Unable To Save
Studio.App.RobloxMainWindow.UnsavedScripts,,Unsaved Scripts,Unsaved Scripts
Studio.App.RobloxMainWindow.SaveScript,,Save Script,Save Script
Studio.App.RobloxMainWindow.SaveScript1,,Save Script %1 ?,Save Script %1 ?
Studio.App.RobloxMainWindow.ChooseAPlaceInGameExplorer1,,"Choose an instance as parent in game explorer to save %1 
","Choose an instance as parent in game explorer to save %1 
"
Studio.App.RobloxMainWindow.OnlySaveToEditDM,,Can only save in Edit Mode,Can only save in Edit Mode
Studio.App.RobloxMainWindow.SelectOneInstance,,Please select only one instance,Please select only one instance
Studio.App.RobloxMainWindow.NewScriptTab,,New Script Tab,New Script Tab
Studio.App.RobloxMainWindow.SaveCurrentScriptTab,,Save Current Script Tab,Save Current Script Tab
Studio.App.ExternalLoginDialog.FatalErrorMessage,,Failed to login. Please restart Studio or contact support if the problem persists.,Failed to login. Please restart Studio or contact support if the problem persists.
Studio.App.ExternalLoginDialog.NoNetworkMessage,,Please check that you are connected to the internet and try again. Please contact support if the problem persists.,Please check that you are connected to the internet and try again. Please contact support if the problem persists.
Studio.App.DocTabManager.CloseTab,,Close Tab,Close Tab
Studio.Common.Action.Goto,,Goto,Goto
Studio.Common.Action.Reload,,Reload,Reload
Studio.Common.Action.SelectAll,,Select All,Select All
Studio.Common.Action.Warning,,Warning,Warning
Studio.WindowManagement.DockPanelAction.Close,QtitanDocking: Dock panel is closed on execution of this action,Close,Close
Studio.WindowManagement.DockPanelAction.Expand,QtitanDocking: Dock panel is expanded on execution of this action,Expand,Expand
Studio.WindowManagement.DockPanelAction.Collapse,QtitanDocking: Dock panel is collapsed on execution of this action,Collapse,Collapse
Studio.WindowManagement.DockPanelAction.WindowPosition,QtitanDocking: Button to show drop down related to different options to manage a dock panel,Window Position,Window Position
Studio.WindowManagement.DockPanelAction.Float,QtitanDocking: Dock panel is undocked and becomes floating on execution of this action,Float,Float
Studio.WindowManagement.DockPanelAction.Dock,QtitanDocking: Dock panel is docked on execution of this action,Dock,Dock
